original_text,processed_text,label,label_id,token_count
internet pakeg maja maja asa na,internet pakeg maja maja asa na,Negative,1,6
Internet connection distrab kore bepok ..,internet connection distrab kore bepok,Negative,1,5
Internet ar dem komano dorkar.akhon onno sim golute valo offer asy sekhane ai ta internet sim hoeow dam beshi. airokom taka beshi hole onno sim ar modde tofat kothay.,internet ar dem komano dorkar akhon onno sim golute valo offer asy sekhane ai ta internet sim hoeow dam beshi airokom taka beshi hole onno sim ar modde tofat kothay,Negative,1,30
International behaiya meye akta,international behaiya meye akta,Negative,1,4
International a kai korba bikini moto dress up kora.,international a kai korba bikini moto dress up kora,Negative,1,9
Intel fan hoy kosto pelam,intel fan hoy kosto pelam,Negative,1,5
Instragram a to onek dekhsi ai video,instragram a to onek dekhsi ai video,Negative,1,7
"Instead of saying amar kaj hocche kheye review dewa, you could have said amr kaj hocche kheye apnader shathe share kora. Prothom ta shune mone hoy je apni review deyar k personal opinion dont get butthurt",instead of saying amar kaj hocche kheye review dewa you could have said amr kaj hocche kheye apnader shathe share kora prothom ta shune mone hoy je apni review deyar k personal opinion dont get butthurt,Negative,1,36
"Instaling hoyei jasse sesh hoye open button assei na ,kno??",instaling hoyei jasse sesh hoye open button assei na kno,Negative,1,10
Insta te boobs dekhiye berau..abr sakib er bou hote chau!!,insta te boobs dekhiye berau abr sakib er bou hote chau,Negative,1,11
Inshallah ekdin kidney sell kore jabo eikhane,inshallah ekdin kidney sell kore jabo eikhane,Negative,1,7
"Inifinix akdom faltu set,",inifinix akdom faltu set,Negative,1,4
Influencer apnar dress sense arektu updated howa uchit. Kalke ekta dekhlam lime colour long tops er sathe denim skirt with white sneakers plus dui haate churi! Ajke eita!,influencer apnar dress sense arektu updated howa uchit kalke ekta dekhlam lime colour long tops er sathe denim skirt with white sneakers plus dui haate churi ajke eita,Negative,1,28
Infinix sob phne a sound kome jai,infinix sob phne a sound kome jai,Negative,1,7
Infinix note 30 ki oporat korlo vai ?,infinix note 30 ki oporat korlo vai,Negative,1,7
Infinix note 30 balo kora dehen pore kon,infinix note 30 balo kora dehen pore kon,Negative,1,8
Infinix er ui green color er khet marka,infinix er ui green color er khet marka,Negative,1,8
Infinix er phone a j baje rokomer bloatware thake seta bolen na kn? user interface o bepok faltu,infinix er phone a j baje rokomer bloatware thake seta bolen na kn user interface o bepok faltu,Negative,1,18
Indoor voice tay distortion chilo onk,indoor voice tay distortion chilo onk,Negative,1,6
"Indiate 35k er mane khoroch tai sodhu barar kotha hoy 500tk r eitar kina rate hobe khob beshi hole 25k sobai jodi 10 k love o kore phone er dam thakar kotha 36k thika 37 tk,eikhaneo syndicate hy re bangladesh",indiate 35k er mane khoroch tai sodhu barar kotha hoy 500tk r eitar kina rate hobe khob beshi hole 25k sobai jodi 10 k love o kore phone er dam thakar kotha 36k thika 37 tk eikhaneo syndicate hy re bangladesh,Negative,1,41
Indiar pa chata kutta r kutti sab koita,indiar pa chata kutta r kutti sab koita,Negative,1,8
Indiar manufacturing ekdom bhalona emnitei,indiar manufacturing ekdom bhalona emnitei,Negative,1,5
Indian Tv Channel gula ki aisob news dekhe na?? Sudhu mittha news dekhai,indian tv channel gula ki aisob news dekhe na sudhu mittha news dekhai,Negative,1,13
Indian mal niye eto lafalafi,indian mal niye eto lafalafi,Negative,1,5
India toh paiboy manushra kira makor,india toh paiboy manushra kira makor,Negative,1,6
India te kicur daam kom na khabar er daam chara,india te kicur daam kom na khabar er daam chara,Negative,1,10
"India jegula harce otai enjoy korci,, gorib Bangladesh to fokinnir moto khela dekhaice",india jegula harce otai enjoy korci gorib bangladesh to fokinnir moto khela dekhaice,Negative,1,13
India boycott korle ghu khete hobe likhe rakhen miya,india boycott korle ghu khete hobe likhe rakhen miya,Negative,1,9
inbox e tor boner golpo sonabi,inbox e tor boner golpo sonabi,Negative,1,6
Immature man oh sorry mirror man,immature man oh sorry mirror man,Negative,1,6
Illegal game er abar esports,illegal game er abar esports,Negative,1,5
"Idea ta bhalo. Kintu truck e ato agun, risky na?",idea ta bhalo kintu truck e ato agun risky na,Negative,1,10
id te duke duke deke si.....kirom bisri kotha batra...half pant porle smart howa jai na bon,id te duke duke deke si kirom bisri kotha batra half pant porle smart howa jai na bon,Negative,1,18
Icccchh amar abar o lara chara daoya lagbe,icccchh amar abar o lara chara daoya lagbe,Negative,1,8
Icca koira harse naile rasid khan ke bosai rake keo bangladesh er cricket tar ra naki tiger bal bilai meoooo i hate bangladesh player world cup jibone o paibo na ami sure. Aibar india cup nibo my guru virat,icca koira harse naile rasid khan ke bosai rake keo bangladesh er cricket tar ra naki tiger bal bilai meoooo i hate bangladesh player world cup jibone o paibo na ami sure aibar india cup nibo my guru virat,Negative,1,39
Ibrahim zadran only dels with hundrens,ibrahim zadran only dels with hundrens,Negative,1,6
Ibrahim zada gunda of odis,ibrahim zada gunda of odis,Negative,1,5
I5 13500 er price onkta beshi binary logic e. Jekhane same tai 2627 normally,i5 13500 er price onkta beshi binary logic e jekhane same tai 2627 normally,Negative,1,14
I think sobaike indian phone kina baad dite cause oder manufacture quality china thike o kharap,i think sobaike indian phone kina baad dite cause oder manufacture quality china thike o kharap,Negative,1,16
I think QC na kore e live e deya hoise or new update er QC kora hoy ny valo vabe. This type of apps not expected for a reputed company (Banglalink) as a general uaer.,i think qc na kore e live e deya hoise or new update er qc kora hoy ny valo vabe this type of apps not expected for a reputed company banglalink as a general uaer,Negative,1,35
I think potay gese bolle amra bangalira beshi sohoje bujtam. Though its not standard lang,i think potay gese bolle amra bangalira beshi sohoje bujtam though its not standard lang,Negative,1,15
I think intro change kora uchit,i think intro change kora uchit,Negative,1,6
i love bd phone kintu valo kisu paina,i love bd phone kintu valo kisu paina,Negative,1,8
"I HATE GRAMEENPHONE *DAKAT* Amar 1024mb data ase,tarpor o oi data use na kore taka kata suru korse. Tahole khali khali taka khoroch kore data kinsi kan jodi seta use i na hoy. 23february projonto data er date.but ajkei 1mb 1taka kata suru korse. Dkat er moto data er dam nie abar bhalo service e dey nah.Banglalink er theke onek bhalo...",i hate grameenphone dakat amar 1024mb data ase tarpor o oi data use na kore taka kata suru korse tahole khali khali taka khoroch kore data kinsi kan jodi seta use i na hoy 23february projonto data er date but ajkei 1mb 1taka kata suru korse dkat er moto data er dam nie abar bhalo service e dey nah banglalink er theke onek bhalo,Negative,1,64
I feel scammed. Thumbnail a 12k dawa mone korci dam 12k,i feel scammed thumbnail a 12k dawa mone korci dam 12k,Negative,1,11
I dont think bag gula affordable normal ekta money pounce er price 150 r emni teo comparatively price ektu beshi mone hoy,i dont think bag gula affordable normal ekta money pounce er price 150 r emni teo comparatively price ektu beshi mone hoy,Negative,1,22
I am your wedding gorib manush apni phone per jivan bhai please,i am your wedding gorib manush apni phone per jivan bhai please,Negative,1,12
"Hyte case jemon daami ponnoer sathe cheap fan dise, thik temni pcb dami setup er video er sathe cheap editing dise",hyte case jemon daami ponnoer sathe cheap fan dise thik temni pcb dami setup er video er sathe cheap editing dise,Negative,1,21
Hur miya ke bolse pabe na ei sunglasses Choto belar amr nani amma ke ei chosma cokhe dite sekhesi cokhe problem silo bole,hur miya ke bolse pabe na ei sunglasses choto belar amr nani amma ke ei chosma cokhe dite sekhesi cokhe problem silo bole,Negative,1,23
Hummm vai tomer hoito jana nay kusa akbar carale sayta r lagate nay karon sayta korle pore jawar porobonota bara ro moila basi dore durgonto taratari hoi  wash korte korte aksomi dakajabe masin tay nay,hummm vai tomer hoito jana nay kusa akbar carale sayta r lagate nay karon sayta korle pore jawar porobonota bara ro moila basi dore durgonto taratari hoi wash korte korte aksomi dakajabe masin tay nay,Negative,1,35
huler app banas saradin log out hoye jai r login kora jaina .saradin try again try again korte hoi valo kicu koris,huler app banas saradin log out hoye jai r login kora jaina saradin try again try again korte hoi valo kicu koris,Negative,1,22
hukka hukki chole taile manueelll,hukka hukki chole taile manueelll,Negative,1,5
Huga marar appp.......price aro kom den..... Monthly pack ar....... 30gb 200tk amon offer den.....ai coroner somoy sobaire huga maira ditache sim company,huga marar appp price aro kom den monthly pack ar 30gb 200tk amon offer den ai coroner somoy sobaire huga maira ditache sim company,Negative,1,24
huga mara dress bisanar chador kaita banayso naki methila,huga mara dress bisanar chador kaita banayso naki methila,Negative,1,9
hudai khali update niya ase dhur... Easy & simple ee to valo eto kichu diya joga khichuri korar dorkar nei to,hudai khali update niya ase dhur easy simple ee to valo eto kichu diya joga khichuri korar dorkar nei to,Negative,1,20
Hudai gateway kisue pailam na,hudai gateway kisue pailam na,Negative,1,5
Huawei te wifi problem hoi aita age shob phone hoice. Ami huawei r 2ta phone used korce,huawei te wifi problem hoi aita age shob phone hoice ami huawei r 2ta phone used korce,Negative,1,17
Hsc ki uniform chara diba nayika sajccho shala magi,hsc ki uniform chara diba nayika sajccho shala magi,Negative,1,9
Hsc ki uniform chara diba,hsc ki uniform chara diba,Negative,1,5
Hsc bh er sathe apnader ki dusmoni je hsc special banan na?,hsc bh er sathe apnader ki dusmoni je hsc special banan na,Negative,1,12
Howar  age thakai suru hoyasili janao  na janar  vab nas kan madr.....,howar age thakai suru hoyasili janao na janar vab nas kan madr,Negative,1,12
Hotel chandigarh dam ta bseh besi,hotel chandigarh dam ta bseh besi,Negative,1,6
Hotath rait biraite video dewar upodrob,hotath rait biraite video dewar upodrob,Negative,1,6
Hotath mic er sound ta kmn jeno fete fete jacchilo haalka,hotath mic er sound ta kmn jeno fete fete jacchilo haalka,Negative,1,11
Hossain Mahfuza jara virus soranor tato agei dhuke gese. Akhn setar aftereffect asse. Nije socheton hote hobe.,hossain mahfuza jara virus soranor tato agei dhuke gese akhn setar aftereffect asse nije socheton hote hobe,Negative,1,17
hospital vaccine kisui na kore goriv manus ke kosto deyar mane ki,hospital vaccine kisui na kore goriv manus ke kosto deyar mane ki,Negative,1,12
Hospital develop na kore vaccine available na kore goriv manus ke kosto deyar mane ki,hospital develop na kore vaccine available na kore goriv manus ke kosto deyar mane ki,Negative,1,15
Horek rokom pagol aisha milaise mela,horek rokom pagol aisha milaise mela,Negative,1,6
horek rokom mal tania amar bal,horek rokom mal tania amar bal,Negative,1,6
Hopefully jaygata amoni thakbey jati hiseb a sundorjo to hojom hoy na amader,hopefully jaygata amoni thakbey jati hiseb a sundorjo to hojom hoy na amader,Negative,1,13
hoo.akhn jara khele tara bal felaiche r tmi giye ta adhi banba....,hoo akhn jara khele tara bal felaiche r tmi giye ta adhi banba,Negative,1,13
hoo vai nea jan aita re aita khali rafsan er shate ghosa ghosi kore,hoo vai nea jan aita re aita khali rafsan er shate ghosa ghosi kore,Negative,1,14
Honor ar ban khuai uchit muslim der upor nirjaton a tk dilay ai rkm e houa uchit,honor ar ban khuai uchit muslim der upor nirjaton a tk dilay ai rkm e houa uchit,Negative,1,17
Holud Shangbadik sagoler tin number baccha,holud shangbadik sagoler tin number baccha,Negative,1,6
Holud Shangbadik ar koto?,holud shangbadik ar koto,Negative,1,4
Hollywood er singer ra ekhan thekei tahole kene aj bujhlam..,hollywood er singer ra ekhan thekei tahole kene aj bujhlam,Negative,1,10
Hol lagche bboudi but real pele bhlao hoto go,hol lagche bboudi but real pele bhlao hoto go,Negative,1,9
Hoitese ki er erokom chandu mara lok jon niye ashe ken sedin ek simp re anlo ar ajke ek baittachda re anlo,hoitese ki er erokom chandu mara lok jon niye ashe ken sedin ek simp re anlo ar ajke ek baittachda re anlo,Negative,1,22
hogay eto current magir,hogay eto current magir,Negative,1,4
Hogar put biyer por tor nunu ei kaj korbo na,hogar put biyer por tor nunu ei kaj korbo na,Negative,1,10
Ho vai amgu barite sob bai ghuya bole sopari,ho vai amgu barite sob bai ghuya bole sopari,Negative,1,9
"Ho togo dhaka tai best. Khulnar ta toh valo na , tora vala loiai thako",ho togo dhaka tai best khulnar ta toh valo na tora vala loiai thako,Negative,1,14
Ho kuttay kamraise tho . Atho tk diya puja koira nijera puraibo. Egula tumr moto manusher kam. Jara support diteso,ho kuttay kamraise tho atho tk diya puja koira nijera puraibo egula tumr moto manusher kam jara support diteso,Negative,1,19
Ho bish kha ekhon. Shauwa.,ho bish kha ekhon shauwa,Negative,1,5
Ho bhai ay jonno too amon koira parbo tai nah ? India kopal onk khrp ashe likha rakho sommoi aste,ho bhai ay jonno too amon koira parbo tai nah india kopal onk khrp ashe likha rakho sommoi aste,Negative,1,19
Hmm sona tumio 12vatari,hmm sona tumio 12vatari,Negative,1,4
Hmm eibar border district theke delta variant amdani hobe capital city te,hmm eibar border district theke delta variant amdani hobe capital city te,Negative,1,12
Hm.kochi dab khete valo.sathe pabe sash.korbe hridoy elomelo,hm kochi dab khete valo sathe pabe sash korbe hridoy elomelo,Negative,1,11
hm tar prove sobai dekhlo ar natok chudate hobe na ai sob news dekhe,hm tar prove sobai dekhlo ar natok chudate hobe na ai sob news dekhe,Negative,1,14
Hlw ! gorib manush. Gadget and gear thake product kinar moto paisa nahe hein. Ek ta dongle r lightning cable lagbe. Trusted kono page o paitasi na. Help me out. And suggest me. Koi original product iktuu kom a pabo love you,hlw gorib manush gadget and gear thake product kinar moto paisa nahe hein ek ta dongle r lightning cable lagbe trusted kono page o paitasi na help me out and suggest me koi original product iktuu kom a pabo love you,Negative,1,41
Hiro alomer photo coppy,hiro alomer photo coppy,Negative,1,4
"Hios , ato dam diye phone kinbo kn jokhon update e debe na",hios ato dam diye phone kinbo kn jokhon update e debe na,Negative,1,12
Hindu re purai marbo,hindu re purai marbo,Negative,1,4
"Hindu der ma naki ki jani boLe. Oisob dekhLei tw namaz ei hoy na,! TahoLe kivabe masjid er sathe mondhir dey manush?",hindu der ma naki ki jani bole oisob dekhlei tw namaz ei hoy na tahole kivabe masjid er sathe mondhir dey manush,Negative,1,22
"Hijab ta keno poren bolte paren? Vabte asole kharap lage, manuser ektu podonnoti holei, mental obonoti ta khub besi hoi. Apnio tader moddhei nijeke samil korche day by day",hijab ta keno poren bolte paren vabte asole kharap lage manuser ektu podonnoti holei mental obonoti ta khub besi hoi apnio tader moddhei nijeke samil korche day by day,Negative,1,29
Hijab shirt pant? wah ki porda,hijab shirt pant wah ki porda,Negative,1,6
"Hijab porle jodi buk e dekha jay, sei hijab porar dorkar nai. Sobai akhon amake boka dibe. But asob dekhle rag lage.",hijab porle jodi buk e dekha jay sei hijab porar dorkar nai sobai akhon amake boka dibe but asob dekhle rag lage,Negative,1,22
Hijab koreche abar lipstick eyeliner diyeche ki guhna je hobe jokon mekup e kora jaina to hijab pore mekup k kore hijaber akta respect ache,hijab koreche abar lipstick eyeliner diyeche ki guhna je hobe jokon mekup e kora jaina to hijab pore mekup k kore hijaber akta respect ache,Negative,1,25
Hijab jahatu poro apu properly poro...bcz akon javabe poro aita hijab k opoman kora hoy...,hijab jahatu poro apu properly poro bcz akon javabe poro aita hijab k opoman kora hoy,Negative,1,16
Hijab bad dao,hijab bad dao,Negative,1,3
Hey faiza tmr ki sudu khuda lage?,hey faiza tmr ki sudu khuda lage,Negative,1,7
Hey apu apner pet betha korbe apnar khow dekhi ami nojur lagaiya dice,hey apu apner pet betha korbe apnar khow dekhi ami nojur lagaiya dice,Negative,1,13
Hetire deki kamon akta kajer boua mone hoi,hetire deki kamon akta kajer boua mone hoi,Negative,1,8
Hetir goyai moris dte hobee haa,hetir goyai moris dte hobee haa,Negative,1,6
Hetere ki komu vasa khuji paitachi na bolar basha nai fokinni,hetere ki komu vasa khuji paitachi na bolar basha nai fokinni,Negative,1,11
Her bong dekhle ga jole magi ekta,her bong dekhle ga jole magi ekta,Negative,1,7
Hello bhai 1st april 3 din age chole gelo,hello bhai 1st april 3 din age chole gelo,Negative,1,9
Helio g99 ar camera deke bomi asche abr naki maratttok deal,helio g99 ar camera deke bomi asche abr naki maratttok deal,Negative,1,11
height jdi 3fit hoi tahole majha porjonto hoa lav ki,height jdi 3fit hoi tahole majha porjonto hoa lav ki,Negative,1,10
Hegun er maire chude berai,hegun er maire chude berai,Negative,1,5
heerok rajar deshe thaki jekhane vaccine only 45 lakhs jeta pabe 22 lakhs people,heerok rajar deshe thaki jekhane vaccine only 45 lakhs jeta pabe 22 lakhs people,Negative,1,14
Heder net akkta Mader sode net tik tage na aber ble bangladesh best net work.,heder net akkta mader sode net tik tage na aber ble bangladesh best net work,Negative,1,15
Hedar Player na niye bhalo kaw k nen,hedar player na niye bhalo kaw k nen,Negative,1,8
Hedar net airtel a heda mat are net a ato problem baler airtel a 1 STAR rights akhon 200 ta marmu,hedar net airtel a heda mat are net a ato problem baler airtel a 1 star rights akhon 200 ta marmu,Negative,1,21
Hedar lock. Chor e lock r cc camera chude na,hedar lock chor e lock r cc camera chude na,Negative,1,10
hedar hagoler bal dandi hondaiber taim nai.dandi hondai moja paina.,hedar hagoler bal dandi hondaiber taim nai dandi hondai moja paina,Negative,1,11
Hedar apps banaice....kuttar baccara.... Password submit hoi na,hedar apps banaice kuttar baccara password submit hoi na,Negative,1,9
Hedar app saowar banglalink madarchudera ato tk kamas akta vlo app developer use kor Hedar app bug diya bora Get receipt diya email dile recharge button kaj kore na Bkash theka recharge dim could not connect airokom faltu app r dekhi nai Saowar bangalink,hedar app saowar banglalink madarchudera ato tk kamas akta vlo app developer use kor hedar app bug diya bora get receipt diya email dile recharge button kaj kore na bkash theka recharge dim could not connect airokom faltu app r dekhi nai saowar bangalink,Negative,1,44
Hedar app amr.. kunu kaj kore na balo,hedar app amr kunu kaj kore na balo,Negative,1,8
Heda khele bainxod ra,heda khele bainxod ra,Negative,1,4
"Heart broken news for rendian, sriloankan, and afguuu fans",heart broken news for rendian sriloankan and afguuu fans,Negative,1,9
Heart attack taw holo na,heart attack taw holo na,Negative,1,5
Heart attack missing. Hype create korer notun rasta,heart attack missing hype create korer notun rasta,Negative,1,8
health ministry ki korlo student der jonno kano tara vaccine ditay parlo na,health ministry ki korlo student der jonno kano tara vaccine ditay parlo na,Negative,1,13
Headphone warning diben na miya?,headphone warning diben na miya,Negative,1,5
Hdmi cable pura deka jai deki mane cable management er 12 ta baje galo,hdmi cable pura deka jai deki mane cable management er 12 ta baje galo,Negative,1,14
Hbe naki meyetar sathe unis bish?,hbe naki meyetar sathe unis bish,Negative,1,6
Hayre shangbadik r koto hindu dalali korbi?,hayre shangbadik r koto hindu dalali korbi,Negative,1,7
Hayre abul ak ak somoy ak ak kotha bolos bah akbar porda vallage ahon abar queen pori moni ki komu ar...,hayre abul ak ak somoy ak ak kotha bolos bah akbar porda vallage ahon abar queen pori moni ki komu ar,Negative,1,21
"Haylou wh face ekdom nai, ar oder support khub kharap. Ami duita laylou wh kinsilam, ekta solar ar ekta rs3",haylou wh face ekdom nai ar oder support khub kharap ami duita laylou wh kinsilam ekta solar ar ekta rs3,Negative,1,20
Hatora singha ata koracha,hatora singha ata koracha,Negative,1,4
haters barailen ar kisue na,haters barailen ar kisue na,Negative,1,5
Hate this lockdown vaccine nibo na,hate this lockdown vaccine nibo na,Negative,1,6
Hat ettto kalo kn apu,hat ettto kalo kn apu,Negative,1,5
Hasan vlog re dhuia dilo,hasan vlog re dhuia dilo,Negative,1,5
Hasan vai er marketing ar kaje lagena may be. Pcb bd er kase aste hoilo ses porjonto,hasan vai er marketing ar kaje lagena may be pcb bd er kase aste hoilo ses porjonto,Negative,1,17
Hasan ar ebadot ar ball dekhe mone hoy ora practice kortase,hasan ar ebadot ar ball dekhe mone hoy ora practice kortase,Negative,1,11
"Hasan ali ki phatan, punjabi tecnic,telant takte hoy",hasan ali ki phatan punjabi tecnic telant takte hoy,Negative,1,9
Harmjadi manus hoybo na,harmjadi manus hoybo na,Negative,1,4
Harddrive besi besi crash kore. Amar onek data damage hoiye geche,harddrive besi besi crash kore amar onek data damage hoiye geche,Negative,1,11
Haramir bacca. 15 taka theke 17.50 taka hajare Katbi. Toder putki marlam ja Er theke rocket service onek valo,haramir bacca 15 taka theke 17 50 taka hajare katbi toder putki marlam ja er theke rocket service onek valo,Negative,1,20
Haram dhormo beboshayera koi ja porokiya fotoya dite pare nah tai koushole Kore purushder char bow rekhe luichami r nari o shishu  nirjatoner Korar rasta ber Kore rekheche deshe.,haram dhormo beboshayera koi ja porokiya fotoya dite pare nah tai koushole kore purushder char bow rekhe luichami r nari o shishu nirjatoner korar rasta ber kore rekheche deshe,Negative,1,29
Handle marleo sobai roga hoyna,handle marleo sobai roga hoyna,Negative,1,5
Handal marta marta sas hoia gace,handal marta marta sas hoia gace,Negative,1,6
halloween e joker dakse ken shob ajob,halloween e joker dakse ken shob ajob,Negative,1,7
Halay kon jaygar nayok re vai.ami to chini na,halay kon jaygar nayok re vai ami to chini na,Negative,1,10
halay dekhi bike er gloves poira cng te choira jay,halay dekhi bike er gloves poira cng te choira jay,Negative,1,10
Halare dhakai dhukte dise ke,halare dhakai dhukte dise ke,Negative,1,5
Halar put mask koy tor,halar put mask koy tor,Negative,1,5
Halar put ki dokan e gia ei natok gula na korle pare na,halar put ki dokan e gia ei natok gula na korle pare na,Negative,1,13
Halar poth ra free fire ban koire desos.manger sim o r tehai bortam na wi fi diya khelmu,halar poth ra free fire ban koire desos manger sim o r tehai bortam na wi fi diya khelmu,Negative,1,19
Halar pakir size to deko,halar pakir size to deko,Negative,1,5
Halar halain r koto baraitay bey mbr dam,halar halain r koto baraitay bey mbr dam,Negative,1,8
halar dui gal e juta mar,halar dui gal e juta mar,Negative,1,6
Halar cagoler baccha,halar cagoler baccha,Negative,1,3
Halai ekta tele samad,halai ekta tele samad,Negative,1,4
Halai Amon  maiyawo jode miss world Bangladesh hoye Jay. Bangladesh reh kamne represent korba kharap  laga asola judges hesaba Jara thake Ara taka poisha khaiya Lai,halai amon maiyawo jode miss world bangladesh hoye jay bangladesh reh kamne represent korba kharap laga asola judges hesaba jara thake ara taka poisha khaiya lai,Negative,1,26
Hala tore kanar moto deja ja,hala tore kanar moto deja ja,Negative,1,6
Hala pagol re vai. Pabna te aso bro. Free treatment,hala pagol re vai pabna te aso bro free treatment,Negative,1,10
hala murad takla r moto kotha koy.,hala murad takla r moto kotha koy,Negative,1,7
hala ekta chudna kadi,hala ekta chudna kadi,Negative,1,4
Haire robi akta ap o banaite pare na..ke app banaice tare maira fal,haire robi akta ap o banaite pare na ke app banaice tare maira fal,Negative,1,14
Haier tv onk baje service,haier tv onk baje service,Negative,1,5
Hai re fokirni,hai re fokirni,Negative,1,3
Hai re ....pod ....10 mnt chat ..tar-por chod,hai re pod 10 mnt chat tar por chod,Negative,1,9
Hahahahahahahhahahahahahahahahahahahahaha.... Amdr bashar kajer mohila miss universe hote chay... Asha kori durniti kre hye jaite parbe.(kauke choto kre kichu bla hy nai.. Kajer mohilao shundor hoite pare valo manush hoite pare).,hahahahahahahhahahahahahahahahahahahahaha amdr bashar kajer mohila miss universe hote chay asha kori durniti kre hye jaite parbe kauke choto kre kichu bla hy nai kajer mohilao shundor hoite pare valo manush hoite pare,Negative,1,32
Hahaha...bikkhato jony sins Ar choto bai akhon nahidar jamai...sobai sune rakhen,hahaha bikkhato jony sins ar choto bai akhon nahidar jamai sobai sune rakhen,Negative,1,13
Hahaha vai r r kew ei dhoren er kta bolei na. Sotti tovei joge asb sobai jane bojhe,hahaha vai r r kew ei dhoren er kta bolei na sotti tovei joge asb sobai jane bojhe,Negative,1,18
Hahaha bohat accha howa afgandoo k sath,hahaha bohat accha howa afgandoo k sath,Negative,1,7
Hagush hagush kilyan mbappe!,hagush hagush kilyan mbappe,Negative,1,4
Hadi gula ber hoye ase boin..moto how .,hadi gula ber hoye ase boin moto how,Negative,1,8
Hacker der jonno darun upohar delen,hacker der jonno darun upohar delen,Negative,1,6
Hack kore ghor a dhuka khub easy,hack kore ghor a dhuka khub easy,Negative,1,7
Hablu programmer er big fan,hablu programmer er big fan,Negative,1,5
Habib ullah minhaz kuthai pelen vaccine nile corona hobena,habib ullah minhaz kuthai pelen vaccine nile corona hobena,Negative,1,9
haat mara uchit chilo or baper..projonon khomota nosto hole or moto baccha jonmo nito na..,haat mara uchit chilo or baper projonon khomota nosto hole or moto baccha jonmo nito na,Negative,1,16
ha obossoi sobai sundor.. Kintu MS Bangladesh  to sundori + talent dui tai lag a... Sobai k to ar banay na.. Sei dik tekha sundor na,ha obossoi sobai sundor kintu ms bangladesh to sundori talent dui tai lag a sobai k to ar banay na sei dik tekha sundor na,Negative,1,25
Ha ha lol full worled.jaihok boro kotha seta na akane Bangladesh bangladesh boltasen tui koun  des mogai ...,ha ha lol full worled jaihok boro kotha seta na akane bangladesh bangladesh boltasen tui koun des mogai,Negative,1,18
gym kore six pack banale bhlo mey pabe chelera.. nale tr moto bicchiri jutbe,gym kore six pack banale bhlo mey pabe chelera nale tr moto bicchiri jutbe,Negative,1,14
Guya to guyai amra khai.,guya to guyai amra khai,Negative,1,5
Guwa mouri ekta moshla,guwa mouri ekta moshla,Negative,1,4
Guru ghula dekte sei khasa,guru ghula dekte sei khasa,Negative,1,5
"Gurbaz,mujib,rashid pura bangladesh team",gurbaz mujib rashid pura bangladesh team,Negative,1,6
Gura gular kosto dekhe kharap laglo,gura gular kosto dekhe kharap laglo,Negative,1,6
Gumanue age Sylhet ar video deklam tumar bhalo lage nai ekdom,gumanue age sylhet ar video deklam tumar bhalo lage nai ekdom,Negative,1,11
Gud vije jabe jeneo gud a felar nam gud mara,gud vije jabe jeneo gud a felar nam gud mara,Negative,1,10
Gud lanta mathai ghumta,gud lanta mathai ghumta,Negative,1,4
Gud Becha Tk diya shob shomvob,gud becha tk diya shob shomvob,Negative,1,6
Gucci tor hogar moddhe bc,gucci tor hogar moddhe bc,Negative,1,5
GUCCI sunglass in 500 taka r u kidding me bruh hahahah chorami dhora pore gelo tor abaal,gucci sunglass in 500 taka r u kidding me bruh hahahah chorami dhora pore gelo tor abaal,Negative,1,17
Gua je maren nunu te gu lage na?,gua je maren nunu te gu lage na,Negative,1,8
"Grow up Shahtaj, grow up jinish to boro hoitase din din",grow up shahtaj grow up jinish to boro hoitase din din,Negative,1,11
Green screen mone korsilam,green screen mone korsilam,Negative,1,4
Greavy item gulo avoid kora ta e better too much oil ache dekhchi nit healthy at all ektu kom oil use korle better,greavy item gulo avoid kora ta e better too much oil ache dekhchi nit healthy at all ektu kom oil use korle better,Negative,1,23
Graphics ultra na diye medium krle better hoto,graphics ultra na diye medium krle better hoto,Negative,1,8
Graphics card bad intel ar amd er majhe akta render condition kore dakhen dekhi ! hahaha,graphics card bad intel ar amd er majhe akta render condition kore dakhen dekhi hahaha,Negative,1,15
Grame valo net pay na....,grame valo net pay na,Negative,1,5
Gpu ta valo dekhassyna oi jaigai,gpu ta valo dekhassyna oi jaigai,Negative,1,6
Gpu er time stamp ta bhul deya,gpu er time stamp ta bhul deya,Negative,1,7
Gp use korbo magar ai dhoner net ar use korbo na,gp use korbo magar ai dhoner net ar use korbo na,Negative,1,11
Gp sim offer valo na .... Gp sim mana gu haram jadara voode day na ..,gp sim offer valo na gp sim mana gu haram jadara voode day na,Negative,1,14
Gp sim a vlo Kono Internet offer paoa jay na temon akta,gp sim a vlo kono internet offer paoa jay na temon akta,Negative,1,12
Gp net air sperit valo na,gp net air sperit valo na,Negative,1,6
Gp er internen speed valo na. 4g speed onek baje. Er theke barir wifi speed onek valo.,gp er internen speed valo na 4g speed onek baje er theke barir wifi speed onek valo,Negative,1,17
"GP 1000 sms only 38tk, but airtel 1000 sms 86tk from aps, why is deferent so far? If you do not reduce high price of sms, I will stop using airtel for this reason.",gp 1000 sms only 38tk but airtel 1000 sms 86tk from aps why is deferent so far if you do not reduce high price of sms i will stop using airtel for this reason,Negative,1,34
Goto review dekhe walton nia aslam. Ekhon boltesen vanga company,goto review dekhe walton nia aslam ekhon boltesen vanga company,Negative,1,10
Goto kal form puron korechi bt suggestions er pdf pai nai,goto kal form puron korechi bt suggestions er pdf pai nai,Negative,1,11
